fotograma,tipo_objeto,confianza,id_track,x1,y1,x2,y2,flag_plate,conf_plate,mx1,my1,mx2,my2,texto_matricula
138,car,0.706,47,1421,320,1512,382,0,0.000,0,0,0,0,
138,car,0.432,2,1242,316,1281,344,0,0.000,0,0,0,0,
138,car,0.464,70,1392,323,1461,373,0,0.000,0,0,0,0,
138,truck,0.587,74,1284,247,1405,367,0,0.000,0,0,0,0,
138,bus,0.661,1,1286,248,1405,367,0,0.000,0,0,0,0,
139,car,0.696,47,1421,321,1513,382,0,0.000,0,0,0,0,
139,car,0.408,2,1241,316,1279,344,0,0.000,0,0,0,0,
139,car,0.466,70,1391,323,1459,372,0,0.000,0,0,0,0,
140,car,0.693,47,1421,320,1514,382,0,0.000,0,0,0,0,
140,car,0.406,2,1240,316,1278,344,0,0.000,0,0,0,0,
140,car,0.448,70,1390,323,1457,372,0,0.000,0,0,0,0,
140,bus,0.701,1,1284,249,1402,367,0,0.000,0,0,0,0,
141,car,0.691,47,1422,321,1514,382,0,0.000,0,0,0,0,
141,car,0.428,2,1239,316,1278,344,0,0.000,0,0,0,0,
141,car,0.439,70,1389,323,1456,372,0,0.000,0,0,0,0,
141,bus,0.529,1,1283,250,1400,367,0,0.000,0,0,0,0,
142,car,0.684,47,1422,321,1514,381,0,0.000,0,0,0,0,
142,car,0.413,2,1238,316,1277,344,0,0.000,0,0,0,0,
142,car,0.425,70,1389,323,1458,372,0,0.000,0,0,0,0,
142,truck,0.569,1,1280,248,1399,367,0,0.000,0,0,0,0,
142,bus,0.492,75,1279,249,1398,367,0,0.000,0,0,0,0,
143,car,0.690,47,1423,321,1515,382,0,0.000,0,0,0,0,
143,car,0.395,2,1237,316,1277,343,0,0.000,0,0,0,0,
143,car,0.419,70,1387,323,1457,372,0,0.000,0,0,0,0,
143,truck,0.524,1,1278,248,1397,367,0,0.000,0,0,0,0,
143,bus,0.541,75,1278,249,1396,366,0,0.000,0,0,0,0,
144,car,0.671,47,1425,322,1515,382,0,0.000,0,0,0,0,
144,car,0.264,2,1236,316,1276,344,0,0.000,0,0,0,0,
144,car,0.405,70,1387,323,1457,372,0,0.000,0,0,0,0,
144,truck,0.534,1,1278,248,1396,366,0,0.000,0,0,0,0,
144,bus,0.563,75,1276,249,1394,365,0,0.000,0,0,0,0,
145,car,0.662,47,1425,322,1515,382,0,0.000,0,0,0,0,
145,car,0.253,2,1235,315,1277,344,0,0.000,0,0,0,0,
145,car,0.460,70,1385,324,1448,368,0,0.000,0,0,0,0,
145,bus,0.639,1,1277,248,1395,365,0,0.000,0,0,0,0,
146,car,0.616,47,1425,322,1515,381,0,0.000,0,0,0,0,
146,car,0.428,70,1384,324,1445,366,0,0.000,0,0,0,0,
146,bus,0.598,1,1277,249,1393,365,0,0.000,0,0,0,0,
146,car,0.397,77,1388,323,1459,372,0,0.000,0,0,0,0,
147,car,0.559,47,1425,322,1513,381,0,0.000,0,0,0,0,
147,car,0.502,70,1383,324,1444,366,0,0.000,0,0,0,0,
147,bus,0.636,1,1277,249,1393,365,0,0.000,0,0,0,0,
147,car,0.281,77,1388,323,1460,372,0,0.000,0,0,0,0,
148,car,0.555,47,1424,322,1512,380,0,0.000,0,0,0,0,
148,car,0.548,70,1382,323,1444,365,0,0.000,0,0,0,0,
148,bus,0.716,1,1276,250,1392,365,0,0.000,0,0,0,0,
148,car,0.281,77,1388,323,1460,373,0,0.000,0,0,0,0,
149,car,0.574,47,1425,322,1512,381,0,0.000,0,0,0,0,
149,car,0.554,70,1381,323,1442,365,0,0.000,0,0,0,0,
149,bus,0.737,1,1276,250,1391,365,0,0.000,0,0,0,0,
149,car,0.420,77,1384,323,1456,372,0,0.000,0,0,0,0,
150,car,0.581,47,1425,323,1512,381,0,0.000,0,0,0,0,
150,car,0.591,70,1380,323,1440,364,0,0.000,0,0,0,0,
150,bus,0.751,1,1275,250,1390,364,0,0.000,0,0,0,0,
150,car,0.419,77,1382,323,1454,371,0,0.000,0,0,0,0,
151,car,0.560,47,1424,323,1511,381,0,0.000,0,0,0,0,
151,car,0.550,70,1380,323,1439,364,0,0.000,0,0,0,0,
151,bus,0.777,1,1274,250,1389,364,0,0.000,0,0,0,0,
151,car,0.406,77,1383,323,1453,371,0,0.000,0,0,0,0,
152,car,0.552,47,1424,323,1510,381,0,0.000,0,0,0,0,
152,car,0.547,70,1380,323,1438,364,0,0.000,0,0,0,0,
152,bus,0.825,1,1273,251,1387,364,0,0.000,0,0,0,0,
152,car,0.411,77,1383,323,1454,371,0,0.000,0,0,0,0,
153,car,0.532,47,1423,323,1509,381,0,0.000,0,0,0,0,
153,car,0.582,70,1379,323,1438,365,0,0.000,0,0,0,0,
153,bus,0.812,1,1273,251,1386,364,0,0.000,0,0,0,0,
153,car,0.420,77,1381,323,1453,371,0,0.000,0,0,0,0,
154,car,0.528,47,1423,323,1508,381,0,0.000,0,0,0,0,
154,car,0.586,70,1377,323,1438,365,0,0.000,0,0,0,0,
154,bus,0.774,1,1273,251,1384,362,0,0.000,0,0,0,0,
154,car,0.393,77,1380,323,1452,372,0,0.000,0,0,0,0,
155,car,0.513,47,1424,323,1506,379,0,0.000,0,0,0,0,
155,car,0.598,70,1378,323,1438,365,0,0.000,0,0,0,0,
155,bus,0.782,1,1272,251,1382,362,0,0.000,0,0,0,0,
155,car,0.399,77,1379,323,1452,372,0,0.000,0,0,0,0,
156,car,0.533,47,1426,323,1507,378,0,0.000,0,0,0,0,
156,car,0.599,70,1378,324,1438,365,0,0.000,0,0,0,0,
156,bus,0.756,1,1270,252,1381,362,0,0.000,0,0,0,0,
156,car,0.258,77,1383,323,1455,373,0,0.000,0,0,0,0,
157,car,0.569,47,1426,323,1509,379,0,0.000,0,0,0,0,
157,car,0.587,70,1378,324,1438,365,0,0.000,0,0,0,0,
157,bus,0.754,1,1269,252,1379,362,0,0.000,0,0,0,0,
157,car,0.382,77,1382,323,1454,372,0,0.000,0,0,0,0,
158,car,0.554,47,1427,323,1510,379,0,0.000,0,0,0,0,
158,car,0.575,70,1379,324,1440,365,0,0.000,0,0,0,0,
158,bus,0.709,1,1269,252,1378,362,0,0.000,0,0,0,0,
159,car,0.541,47,1427,323,1511,379,0,0.000,0,0,0,0,
159,car,0.564,70,1380,324,1442,365,0,0.000,0,0,0,0,
159,bus,0.747,1,1270,252,1379,362,0,0.000,0,0,0,0,
159,car,0.256,77,1386,324,1459,373,0,0.000,0,0,0,0,
160,car,0.542,47,1427,323,1510,378,0,0.000,0,0,0,0,
160,car,0.567,70,1381,324,1442,365,0,0.000,0,0,0,0,
160,bus,0.783,1,1270,252,1379,362,0,0.000,0,0,0,0,
160,car,0.253,77,1388,324,1460,373,0,0.000,0,0,0,0,
161,car,0.532,47,1427,323,1510,378,0,0.000,0,0,0,0,
161,car,0.564,70,1381,324,1444,365,0,0.000,0,0,0,0,
161,bus,0.773,1,1269,252,1378,361,0,0.000,0,0,0,0,
161,car,0.252,77,1389,324,1460,373,0,0.000,0,0,0,0,
162,car,0.534,47,1427,323,1510,378,0,0.000,0,0,0,0,
162,car,0.557,70,1381,325,1443,365,0,0.000,0,0,0,0,
162,bus,0.758,1,1269,252,1377,361,0,0.000,0,0,0,0,
162,car,0.255,77,1390,324,1461,374,0,0.000,0,0,0,0,
163,car,0.525,47,1427,323,1511,378,0,0.000,0,0,0,0,
163,car,0.544,70,1381,325,1444,365,0,0.000,0,0,0,0,
163,bus,0.759,1,1268,252,1376,361,0,0.000,0,0,0,0,
163,car,0.260,77,1390,324,1461,374,0,0.000,0,0,0,0,
164,car,0.549,47,1427,323,1511,378,0,0.000,0,0,0,0,
164,car,0.542,70,1381,325,1444,365,0,0.000,0,0,0,0,
164,bus,0.785,1,1267,252,1376,361,0,0.000,0,0,0,0,
164,car,0.269,77,1391,324,1461,374,0,0.000,0,0,0,0,
165,car,0.553,47,1427,323,1511,378,0,0.000,0,0,0,0,
165,car,0.550,70,1381,325,1444,365,0,0.000,0,0,0,0,
165,bus,0.764,1,1267,254,1373,361,0,0.000,0,0,0,0,
165,car,0.267,77,1390,324,1459,373,0,0.000,0,0,0,0,
166,car,0.533,47,1426,323,1510,378,0,0.000,0,0,0,0,
166,car,0.531,70,1381,325,1444,365,0,0.000,0,0,0,0,
166,bus,0.772,1,1265,254,1370,360,0,0.000,0,0,0,0,
166,car,0.370,77,1387,324,1456,372,0,0.000,0,0,0,0,
167,car,0.536,47,1424,323,1511,380,0,0.000,0,0,0,0,
167,car,0.553,70,1381,325,1445,365,0,0.000,0,0,0,0,
167,bus,0.782,1,1264,254,1369,359,0,0.000,0,0,0,0,
167,car,0.374,77,1386,323,1454,372,0,0.000,0,0,0,0,
167,car,0.362,88,1368,322,1403,357,0,0.000,0,0,0,0,
168,car,0.599,47,1424,323,1514,381,0,0.000,0,0,0,0,
168,car,0.566,70,1379,324,1442,365,0,0.000,0,0,0,0,
168,bus,0.794,1,1263,254,1367,358,0,0.000,0,0,0,0,
168,car,0.351,77,1385,323,1452,371,0,0.000,0,0,0,0,
168,car,0.433,88,1365,321,1402,357,0,0.000,0,0,0,0,
169,car,0.589,47,1424,323,1514,382,0,0.000,0,0,0,0,
169,car,0.564,70,1379,324,1442,364,0,0.000,0,0,0,0,
169,bus,0.790,1,1262,254,1366,358,0,0.000,0,0,0,0,
169,car,0.356,77,1385,323,1452,371,0,0.000,0,0,0,0,
169,car,0.496,88,1362,320,1400,357,0,0.000,0,0,0,0,
170,car,0.598,47,1424,323,1515,382,0,0.000,0,0,0,0,
170,car,0.576,70,1379,324,1441,364,0,0.000,0,0,0,0,
170,bus,0.773,1,1261,255,1364,358,0,0.000,0,0,0,0,
170,car,0.355,77,1384,323,1451,370,0,0.000,0,0,0,0,
170,car,0.509,88,1361,320,1399,357,0,0.000,0,0,0,0,
171,car,0.601,47,1424,323,1515,382,0,0.000,0,0,0,0,
171,car,0.571,70,1379,324,1440,363,0,0.000,0,0,0,0,
171,bus,0.757,1,1260,255,1363,357,0,0.000,0,0,0,0,
171,car,0.340,77,1384,323,1451,370,0,0.000,0,0,0,0,
171,car,0.567,88,1361,320,1399,358,0,0.000,0,0,0,0,
172,car,0.588,47,1425,323,1515,382,0,0.000,0,0,0,0,
172,car,0.565,70,1380,324,1441,363,0,0.000,0,0,0,0,
172,bus,0.723,1,1259,256,1362,357,0,0.000,0,0,0,0,
172,car,0.357,77,1384,323,1451,371,0,0.000,0,0,0,0,
172,car,0.557,88,1360,320,1398,358,0,0.000,0,0,0,0,
173,car,0.588,47,1424,323,1514,382,0,0.000,0,0,0,0,
173,car,0.582,70,1380,324,1441,363,0,0.000,0,0,0,0,
173,bus,0.721,1,1259,257,1361,357,0,0.000,0,0,0,0,
173,car,0.364,77,1384,324,1451,371,0,0.000,0,0,0,0,
173,car,0.569,88,1361,320,1398,357,0,0.000,0,0,0,0,
174,car,0.583,47,1426,323,1513,381,0,0.000,0,0,0,0,
174,car,0.566,70,1380,324,1440,363,0,0.000,0,0,0,0,
174,bus,0.722,1,1259,257,1361,357,0,0.000,0,0,0,0,
174,car,0.364,77,1384,324,1451,371,0,0.000,0,0,0,0,
174,car,0.561,88,1362,321,1399,357,0,0.000,0,0,0,0,
175,car,0.562,47,1427,323,1513,380,0,0.000,0,0,0,0,
175,car,0.560,70,1381,324,1440,363,0,0.000,0,0,0,0,
175,bus,0.729,1,1258,257,1359,357,0,0.000,0,0,0,0,
175,car,0.375,77,1384,324,1451,371,0,0.000,0,0,0,0,
175,car,0.580,88,1361,321,1397,357,0,0.000,0,0,0,0,
176,car,0.563,47,1427,323,1513,380,0,0.000,0,0,0,0,
176,car,0.561,70,1381,324,1440,363,0,0.000,0,0,0,0,
176,bus,0.707,1,1256,257,1358,357,0,0.000,0,0,0,0,
176,car,0.366,77,1384,324,1451,371,0,0.000,0,0,0,0,
176,car,0.607,88,1360,321,1397,357,0,0.000,0,0,0,0,
177,car,0.536,47,1425,323,1513,381,0,0.000,0,0,0,0,
177,car,0.561,70,1381,324,1440,363,0,0.000,0,0,0,0,
177,bus,0.670,1,1256,257,1358,358,0,0.000,0,0,0,0,
177,car,0.369,77,1384,324,1452,371,0,0.000,0,0,0,0,
177,car,0.608,88,1361,321,1397,357,0,0.000,0,0,0,0,
178,car,0.552,47,1426,323,1512,380,0,0.000,0,0,0,0,
178,car,0.546,70,1381,324,1439,363,0,0.000,0,0,0,0,
178,bus,0.683,1,1255,257,1357,358,0,0.000,0,0,0,0,
178,car,0.367,77,1384,324,1451,371,0,0.000,0,0,0,0,
178,car,0.617,88,1361,321,1398,357,0,0.000,0,0,0,0,
178,car,0.384,89,1348,320,1396,355,0,0.000,0,0,0,0,
179,car,0.536,47,1426,324,1511,379,0,0.000,0,0,0,0,
179,car,0.548,70,1380,324,1438,363,0,0.000,0,0,0,0,
179,bus,0.641,1,1255,257,1357,358,0,0.000,0,0,0,0,
179,car,0.348,77,1384,324,1451,371,0,0.000,0,0,0,0,
179,car,0.634,88,1362,321,1399,357,0,0.000,0,0,0,0,
179,car,0.357,89,1348,320,1396,355,0,0.000,0,0,0,0,
180,car,0.511,47,1426,324,1510,379,0,0.000,0,0,0,0,
180,car,0.529,70,1381,324,1438,363,0,0.000,0,0,0,0,
180,bus,0.639,1,1255,258,1356,358,0,0.000,0,0,0,0,
180,car,0.372,77,1384,324,1452,372,0,0.000,0,0,0,0,
180,car,0.643,88,1362,321,1399,356,0,0.000,0,0,0,0,
180,car,0.432,89,1347,319,1396,354,0,0.000,0,0,0,0,
181,car,0.498,47,1425,324,1509,379,0,0.000,0,0,0,0,
181,car,0.502,70,1381,324,1438,362,0,0.000,0,0,0,0,
181,bus,0.506,1,1254,259,1355,357,0,0.000,0,0,0,0,
181,car,0.355,77,1385,324,1452,372,0,0.000,0,0,0,0,
181,car,0.666,88,1360,321,1398,356,0,0.000,0,0,0,0,
181,car,0.416,89,1347,319,1396,354,0,0.000,0,0,0,0,
181,truck,0.464,92,1254,257,1355,357,0,0.000,0,0,0,0,
182,car,0.475,47,1425,324,1507,378,0,0.000,0,0,0,0,
182,car,0.496,70,1382,324,1439,363,0,0.000,0,0,0,0,
182,bus,0.557,1,1254,259,1354,357,0,0.000,0,0,0,0,
182,car,0.357,77,1385,324,1453,372,0,0.000,0,0,0,0,
182,car,0.642,88,1359,321,1398,356,0,0.000,0,0,0,0,
182,car,0.428,89,1346,318,1395,354,0,0.000,0,0,0,0,
182,truck,0.416,92,1255,258,1355,358,0,0.000,0,0,0,0,
183,car,0.487,47,1426,324,1506,378,0,0.000,0,0,0,0,
183,car,0.496,70,1382,324,1439,363,0,0.000,0,0,0,0,
183,bus,0.560,1,1254,260,1353,357,0,0.000,0,0,0,0,
183,car,0.363,77,1385,324,1453,372,0,0.000,0,0,0,0,
183,car,0.635,88,1359,321,1399,356,0,0.000,0,0,0,0,
183,car,0.430,89,1345,319,1394,354,0,0.000,0,0,0,0,
183,truck,0.435,92,1255,258,1354,357,0,0.000,0,0,0,0,
184,car,0.486,47,1426,324,1506,378,0,0.000,0,0,0,0,
184,car,0.474,70,1382,324,1439,363,0,0.000,0,0,0,0,
184,truck,0.438,1,1254,259,1352,357,0,0.000,0,0,0,0,
184,car,0.350,77,1384,324,1453,372,0,0.000,0,0,0,0,
184,car,0.623,88,1359,321,1399,356,0,0.000,0,0,0,0,
184,car,0.439,89,1345,319,1392,354,0,0.000,0,0,0,0,
184,bus,0.448,92,1256,259,1354,357,0,0.000,0,0,0,0,
185,car,0.486,47,1426,324,1507,378,0,0.000,0,0,0,0,
185,car,0.477,70,1382,324,1439,362,0,0.000,0,0,0,0,
185,truck,0.411,1,1253,259,1352,357,0,0.000,0,0,0,0,
185,car,0.342,77,1384,324,1453,372,0,0.000,0,0,0,0,
185,car,0.631,88,1361,321,1400,356,0,0.000,0,0,0,0,
185,car,0.467,89,1344,319,1391,354,0,0.000,0,0,0,0,
185,bus,0.421,92,1255,260,1353,358,0,0.000,0,0,0,0,
186,car,0.509,47,1427,324,1507,378,0,0.000,0,0,0,0,
186,car,0.491,70,1382,324,1438,362,0,0.000,0,0,0,0,
186,bus,0.493,1,1252,260,1350,357,0,0.000,0,0,0,0,
186,car,0.353,77,1384,324,1452,372,0,0.000,0,0,0,0,
186,car,0.630,88,1362,321,1401,356,0,0.000,0,0,0,0,
186,car,0.450,89,1345,320,1391,353,0,0.000,0,0,0,0,
186,truck,0.398,92,1253,260,1350,357,0,0.000,0,0,0,0,
187,car,0.507,47,1427,324,1506,378,0,0.000,0,0,0,0,
187,car,0.483,70,1382,324,1438,362,0,0.000,0,0,0,0,
187,truck,0.416,1,1251,260,1350,357,0,0.000,0,0,0,0,
187,car,0.360,77,1384,324,1452,372,0,0.000,0,0,0,0,
187,car,0.618,88,1362,322,1401,356,0,0.000,0,0,0,0,
187,car,0.442,89,1346,320,1391,353,0,0.000,0,0,0,0,
187,bus,0.481,92,1251,259,1349,358,0,0.000,0,0,0,0,
188,car,0.506,47,1427,324,1506,378,0,0.000,0,0,0,0,
188,car,0.483,70,1382,324,1437,362,0,0.000,0,0,0,0,
188,truck,0.386,1,1251,259,1350,356,0,0.000,0,0,0,0,
188,car,0.352,77,1384,324,1451,372,0,0.000,0,0,0,0,
188,car,0.630,88,1362,322,1400,356,0,0.000,0,0,0,0,
188,car,0.491,89,1346,321,1391,353,0,0.000,0,0,0,0,
188,bus,0.517,92,1251,259,1349,357,0,0.000,0,0,0,0,
189,car,0.521,47,1427,324,1507,378,0,0.000,0,0,0,0,
189,car,0.487,70,1382,324,1437,362,0,0.000,0,0,0,0,
189,bus,0.413,1,1252,260,1349,355,0,0.000,0,0,0,0,
189,car,0.343,77,1384,324,1450,372,0,0.000,0,0,0,0,
189,car,0.629,88,1362,322,1400,356,0,0.000,0,0,0,0,
189,car,0.522,89,1345,321,1390,353,0,0.000,0,0,0,0,
189,truck,0.392,92,1252,259,1349,356,0,0.000,0,0,0,0,
190,car,0.515,47,1428,324,1507,378,0,0.000,0,0,0,0,
190,car,0.482,70,1383,324,1438,362,0,0.000,0,0,0,0,
190,bus,0.436,1,1252,261,1347,355,0,0.000,0,0,0,0,
190,car,0.355,77,1384,324,1450,372,0,0.000,0,0,0,0,
190,car,0.633,88,1362,322,1401,356,0,0.000,0,0,0,0,
190,car,0.537,89,1344,321,1389,353,0,0.000,0,0,0,0,
190,truck,0.401,92,1252,259,1348,356,0,0.000,0,0,0,0,
191,car,0.518,47,1428,324,1508,379,0,0.000,0,0,0,0,
191,car,0.477,70,1383,324,1438,362,0,0.000,0,0,0,0,
191,truck,0.353,1,1249,260,1346,355,0,0.000,0,0,0,0,
191,car,0.353,77,1384,324,1449,372,0,0.000,0,0,0,0,
191,car,0.624,88,1363,322,1401,356,0,0.000,0,0,0,0,
191,car,0.555,89,1343,321,1388,353,0,0.000,0,0,0,0,
191,bus,0.514,92,1249,259,1346,356,0,0.000,0,0,0,0,
192,car,0.530,47,1428,323,1509,379,0,0.000,0,0,0,0,
192,car,0.459,70,1383,324,1438,362,0,0.000,0,0,0,0,
192,truck,0.357,1,1247,260,1344,354,0,0.000,0,0,0,0,
192,car,0.337,77,1385,324,1450,372,0,0.000,0,0,0,0,
192,car,0.613,88,1362,322,1400,356,0,0.000,0,0,0,0,
192,car,0.575,89,1341,321,1386,353,0,0.000,0,0,0,0,
192,bus,0.396,92,1247,259,1343,355,0,0.000,0,0,0,0,
193,car,0.532,47,1428,323,1510,379,0,0.000,0,0,0,0,
193,car,0.458,70,1383,325,1437,362,0,0.000,0,0,0,0,
193,bus,0.341,1,1245,260,1341,355,0,0.000,0,0,0,0,
193,car,0.337,77,1385,324,1450,371,0,0.000,0,0,0,0,
193,car,0.611,88,1361,322,1398,356,0,0.000,0,0,0,0,
193,car,0.594,89,1341,322,1385,353,0,0.000,0,0,0,0,
193,truck,0.405,92,1246,259,1341,354,0,0.000,0,0,0,0,
194,car,0.541,47,1428,323,1510,380,0,0.000,0,0,0,0,
194,car,0.471,70,1383,325,1437,361,0,0.000,0,0,0,0,
194,truck,0.421,1,1245,260,1342,355,0,0.000,0,0,0,0,
194,car,0.338,77,1385,324,1449,371,0,0.000,0,0,0,0,
194,car,0.608,88,1361,322,1398,356,0,0.000,0,0,0,0,
194,car,0.619,89,1340,322,1383,353,0,0.000,0,0,0,0,
194,bus,0.438,92,1245,259,1341,355,0,0.000,0,0,0,0,
195,car,0.546,47,1428,323,1510,380,0,0.000,0,0,0,0,
195,car,0.474,70,1383,325,1436,361,0,0.000,0,0,0,0,
195,bus,0.536,1,1246,260,1342,354,0,0.000,0,0,0,0,
195,car,0.337,77,1385,324,1448,371,0,0.000,0,0,0,0,
195,car,0.607,88,1362,322,1399,356,0,0.000,0,0,0,0,
195,car,0.606,89,1339,322,1382,353,0,0.000,0,0,0,0,
195,truck,0.320,92,1246,259,1341,354,0,0.000,0,0,0,0,
196,car,0.538,47,1429,323,1510,380,0,0.000,0,0,0,0,
196,car,0.461,70,1383,325,1436,362,0,0.000,0,0,0,0,
196,bus,0.395,1,1246,261,1340,354,0,0.000,0,0,0,0,
196,car,0.336,77,1385,324,1448,371,0,0.000,0,0,0,0,
196,car,0.578,88,1362,323,1398,356,0,0.000,0,0,0,0,
196,car,0.566,89,1340,322,1381,352,0,0.000,0,0,0,0,
197,car,0.539,47,1429,323,1510,380,0,0.000,0,0,0,0,
197,car,0.468,70,1383,325,1436,362,0,0.000,0,0,0,0,
197,bus,0.420,1,1245,261,1339,353,0,0.000,0,0,0,0,
197,car,0.333,77,1385,324,1448,371,0,0.000,0,0,0,0,
197,car,0.576,88,1362,323,1398,356,0,0.000,0,0,0,0,
197,car,0.579,89,1340,323,1380,352,0,0.000,0,0,0,0,
198,car,0.550,47,1429,323,1510,380,0,0.000,0,0,0,0,
198,car,0.466,70,1384,325,1437,362,0,0.000,0,0,0,0,
198,bus,0.395,1,1244,260,1338,353,0,0.000,0,0,0,0,
198,car,0.342,77,1385,324,1448,371,0,0.000,0,0,0,0,
198,car,0.564,88,1362,323,1398,356,0,0.000,0,0,0,0,
198,car,0.560,89,1342,323,1382,352,0,0.000,0,0,0,0,
199,car,0.552,47,1428,323,1510,380,0,0.000,0,0,0,0,
199,car,0.453,70,1384,325,1436,362,0,0.000,0,0,0,0,
199,truck,0.254,1,1244,261,1336,352,0,0.000,0,0,0,0,
199,car,0.340,77,1385,324,1448,371,0,0.000,0,0,0,0,
199,car,0.576,88,1361,323,1397,356,0,0.000,0,0,0,0,
199,car,0.547,89,1343,323,1383,352,0,0.000,0,0,0,0,
200,car,0.561,47,1428,323,1510,380,0,0.000,0,0,0,0,
200,car,0.474,70,1384,325,1436,361,0,0.000,0,0,0,0,
200,bus,0.365,1,1245,262,1336,352,0,0.000,0,0,0,0,
200,car,0.340,77,1386,324,1447,370,0,0.000,0,0,0,0,
200,car,0.582,88,1362,323,1398,356,0,0.000,0,0,0,0,
200,car,0.554,89,1343,323,1382,352,0,0.000,0,0,0,0,
201,car,0.568,47,1429,323,1510,380,0,0.000,0,0,0,0,
201,car,0.479,70,1384,325,1436,361,0,0.000,0,0,0,0,
201,truck,0.404,1,1246,262,1337,353,0,0.000,0,0,0,0,
201,car,0.339,77,1386,324,1447,370,0,0.000,0,0,0,0,
201,car,0.586,88,1362,323,1398,356,0,0.000,0,0,0,0,
201,car,0.573,89,1343,323,1382,352,0,0.000,0,0,0,0,
202,car,0.574,47,1429,323,1510,380,0,0.000,0,0,0,0,
202,car,0.483,70,1384,325,1436,361,0,0.000,0,0,0,0,
202,bus,0.486,1,1245,261,1337,353,0,0.000,0,0,0,0,
202,car,0.343,77,1386,324,1447,370,0,0.000,0,0,0,0,
202,car,0.607,88,1362,323,1398,356,0,0.000,0,0,0,0,
202,car,0.580,89,1342,323,1381,352,0,0.000,0,0,0,0,
202,truck,0.350,97,1247,261,1337,353,0,0.000,0,0,0,0,
203,car,0.575,47,1428,323,1510,380,0,0.000,0,0,0,0,
203,car,0.475,70,1384,325,1436,361,0,0.000,0,0,0,0,
203,truck,0.295,1,1245,261,1336,353,0,0.000,0,0,0,0,
203,car,0.346,77,1386,324,1447,370,0,0.000,0,0,0,0,
203,car,0.592,88,1362,323,1398,356,0,0.000,0,0,0,0,
203,car,0.580,89,1343,323,1381,352,0,0.000,0,0,0,0,
203,bus,0.515,97,1246,261,1335,354,0,0.000,0,0,0,0,
204,car,0.576,47,1428,323,1510,380,0,0.000,0,0,0,0,
204,car,0.475,70,1384,325,1436,361,0,0.000,0,0,0,0,
204,truck,0.346,1,1245,261,1335,354,0,0.000,0,0,0,0,
204,car,0.347,77,1385,324,1447,370,0,0.000,0,0,0,0,
204,car,0.614,88,1362,323,1398,356,0,0.000,0,0,0,0,
204,car,0.587,89,1343,323,1381,352,0,0.000,0,0,0,0,
204,bus,0.497,97,1244,261,1335,354,0,0.000,0,0,0,0,
205,car,0.573,47,1428,323,1509,380,0,0.000,0,0,0,0,
205,car,0.475,70,1384,325,1436,361,0,0.000,0,0,0,0,
205,bus,0.464,1,1245,262,1334,354,0,0.000,0,0,0,0,
205,car,0.349,77,1386,324,1447,371,0,0.000,0,0,0,0,
205,car,0.607,88,1361,323,1397,356,0,0.000,0,0,0,0,
205,car,0.539,89,1344,323,1381,352,0,0.000,0,0,0,0,
205,truck,0.325,97,1245,262,1334,354,0,0.000,0,0,0,0,
206,car,0.596,47,1428,323,1509,380,0,0.000,0,0,0,0,
206,car,0.481,70,1384,325,1435,361,0,0.000,0,0,0,0,
206,bus,0.558,1,1244,263,1332,354,0,0.000,0,0,0,0,
206,car,0.344,77,1385,324,1447,371,0,0.000,0,0,0,0,
206,car,0.643,88,1362,322,1398,357,0,0.000,0,0,0,0,
206,car,0.521,89,1343,323,1381,352,0,0.000,0,0,0,0,
206,truck,0.337,97,1244,262,1332,353,0,0.000,0,0,0,0,
207,car,0.588,47,1428,323,1509,380,0,0.000,0,0,0,0,
207,car,0.488,70,1384,325,1435,360,0,0.000,0,0,0,0,
207,bus,0.519,1,1244,263,1331,353,0,0.000,0,0,0,0,
207,car,0.339,77,1385,324,1446,371,0,0.000,0,0,0,0,
207,car,0.644,88,1362,322,1398,357,0,0.000,0,0,0,0,
207,car,0.540,89,1345,323,1381,352,0,0.000,0,0,0,0,
207,truck,0.321,97,1245,262,1332,353,0,0.000,0,0,0,0,
208,car,0.583,47,1428,323,1509,380,0,0.000,0,0,0,0,
208,car,0.488,70,1384,325,1435,360,0,0.000,0,0,0,0,
208,bus,0.527,1,1245,263,1330,352,0,0.000,0,0,0,0,
208,car,0.335,77,1385,324,1446,370,0,0.000,0,0,0,0,
208,car,0.656,88,1361,322,1398,357,0,0.000,0,0,0,0,
208,car,0.552,89,1346,323,1382,352,0,0.000,0,0,0,0,
208,truck,0.291,97,1245,262,1332,352,0,0.000,0,0,0,0,
209,car,0.580,47,1428,323,1509,380,0,0.000,0,0,0,0,
209,car,0.490,70,1384,325,1434,360,0,0.000,0,0,0,0,
209,car,0.334,77,1385,324,1445,370,0,0.000,0,0,0,0,
209,car,0.648,88,1361,322,1398,357,0,0.000,0,0,0,0,
209,car,0.563,89,1346,323,1382,352,0,0.000,0,0,0,0,
210,car,0.563,47,1428,323,1508,380,0,0.000,0,0,0,0,
210,car,0.491,70,1384,325,1434,360,0,0.000,0,0,0,0,
210,car,0.331,77,1385,324,1445,370,0,0.000,0,0,0,0,
210,car,0.650,88,1361,322,1398,357,0,0.000,0,0,0,0,
210,car,0.566,89,1346,323,1381,352,0,0.000,0,0,0,0,
210,bus,0.669,1,1245,262,1330,351,0,0.000,0,0,0,0,
211,car,0.573,47,1428,323,1508,380,0,0.000,0,0,0,0,
211,car,0.484,70,1384,325,1434,360,0,0.000,0,0,0,0,
211,car,0.324,77,1386,324,1445,371,0,0.000,0,0,0,0,
